key,namespace_l2,locale_count,sample_value,locales
ruleEnginePage.operations.super.settingsAutoCollect,ruleEnginePage.operations,2,Pengumpulan Otomatis,"id,th"
ruleEnginePage.operations.super.settingsAutoCollectDesc,ruleEnginePage.operations,2,Mengumpulkan data pesanan secara otomatis dari saluran yang terhubung.,"id,th"
ruleEnginePage.operations.super.settingsSlaMonitor,ruleEnginePage.operations,2,Pemantauan SLA,"id,th"
ruleEnginePage.operations.super.settingsSlaMonitorDesc,ruleEnginePage.operations,2,Memantau SLA per saluran dan memberi peringatan saat pelanggaran.,"id,th"
ruleEnginePage.operations.super.settingsNotification,ruleEnginePage.operations,2,Pengaturan Notifikasi,"id,th"
ruleEnginePage.operations.super.settingsNotifDesc,ruleEnginePage.operations,2,Mengirim notifikasi Slack/Email untuk pesanan baru dan klaim.,"id,th"
ruleEnginePage.operations.super.routingNoRules,ruleEnginePage.operations,2,Belum ada aturan routing.,"id,th"
ruleEnginePage.operations.super.b2bSku,ruleEnginePage.operations,2, jenis,"id,th"
pages.marketingIntel.omniChannel.uideTrendName,pages.marketingIntel,1,Manajemen Pesanan,id
pages.marketingIntel.omniChannel.uideSettingsName,pages.marketingIntel,1,Pemantauan Stok,id
pages.marketingIntel.omniChannel.uideGuideName,pages.marketingIntel,1,Ringkasan,id
nav.graphScoring,nav.graphScoring,1,Graph Scoring,th
pages.onboarding.uideSecOps,pages.onboarding,1,"3PL, ซัพพลายเชน, คืนสินค้า, แจ้งเตือน",th
pages.marketingIntel.onboarding.uideSecOps,pages.marketingIntel,1,"3PL, ซัพพลายเชน, แจ้งเตือน",th
pages.operationsHub.title,pages.operationsHub,1,Operations Hub,th
pages.operationsHub.sub,pages.operationsHub,1,ศูนย์ปฏิบัติการ,th
pages.aiRuleEngine.title,pages.aiRuleEngine,2,AI Rule Engine,"th,vi"
pages.aiRuleEngine.sub,pages.aiRuleEngine,2,กฎ AI อัตโนมัติ,"th,vi"
marketing.adSet,marketing.adSet,2,ชุดโฆษณา,"th,vi"
marketing.creative,marketing.creative,2,ครีเอทีฟ,"th,vi"
marketing.audience,marketing.audience,2,กลุ่มเป้าหมาย,"th,vi"
marketing.performance,marketing.performance,2,ผลลัพธ์,"th,vi"
marketing.trend,marketing.trend,2,แนวโน้ม,"th,vi"
marketing.daily,marketing.daily,2,รายวัน,"th,vi"
marketing.weekly,marketing.weekly,2,รายสัปดาห์,"th,vi"
marketing.comparison,marketing.comparison,1,การเปรียบเทียบ,th
marketing.top,marketing.top,1,อันดับต้น,th
marketing.worst,marketing.worst,1,อันดับท้าย,th
dashboard.connected,dashboard.connected,1,เชื่อมต่อแล้ว,th
dashboard.disconnected,dashboard.disconnected,1,ไม่ได้เชื่อมต่อ,th
commerce.seller,commerce.seller,1,ผู้ขาย,th
admin.popupMgmt,admin.popupMgmt,1,จัดการป๊อปอัพ,th
admin.mappingRegistry,admin.mappingRegistry,1,Mapping Registry,th
admin.apiKeys,admin.apiKeys,1,API Key,th
admin.connectors,admin.connectors,1,ตัวเชื่อมต่อ,th
admin.systemMonitor,admin.systemMonitor,1,ตรวจสอบระบบ,th
admin.operations,admin.operations,1,การจัดการดำเนินงาน,th
pricing.free,pricing.free,1,ฟรี,th
pricing.starter,pricing.starter,1,Starter,th
pricing.growth,pricing.growth,1,Growth,th
pricing.pro,pricing.pro,1,Pro,th
pricing.enterprise,pricing.enterprise,1,Enterprise,th
pricing.compareAll,pricing.compareAll,1,เปรียบเทียบแผนทั้งหมด,th
amazonRisk.title,amazonRisk.title,1,Amazon Risk,th
amazonRisk.riskScore,amazonRisk.riskScore,1,คะแนนความเสี่ยง,th
amazonRisk.category,amazonRisk.category,1,หมวดหมู่,th
amazonRisk.asin,amazonRisk.asin,1,ASIN,th
amazonRisk.listing,amazonRisk.listing,1,รายการ,th
amazonRisk.violations,amazonRisk.violations,1,การละเมิด,th
amazonRisk.policyAlert,amazonRisk.policyAlert,1,แจ้งเตือนนโยบาย,th
amazonRisk.reviewRisk,amazonRisk.reviewRisk,1,ความเสี่ยงจากรีวิว,th
amazonRisk.priceAlert,amazonRisk.priceAlert,1,แจ้งเตือนราคา,th
amazonRisk.competitorAlert,amazonRisk.competitorAlert,1,แจ้งเตือนคู่แข่ง,th
amazonRisk.suppressed,amazonRisk.suppressed,1,ถูกระงับ,th
amazonRisk.active,amazonRisk.active,1,ใช้งานได้,th
amazonRisk.monitor,amazonRisk.monitor,1,ตรวจสอบ,th
connectors.oauth,connectors.oauth,1,OAuth,th
connectors.token,connectors.token,1,Token,th
operations.budget.allocated,operations.budget,1,Allocated,vi
operations.budget.spent,operations.budget,1,Execution,vi
operations.budget.overspend,operations.budget,1,Overspend,vi
operations.budget.onTrack,operations.budget,1,On Track,vi
operations.apiKeys.pageTitle,operations.apiKeys,1,🔌 Integration Hub,vi
operations.apiKeys.pageSub,operations.apiKeys,1,Connector & integration management,vi
operations.apiKeys.addKey,operations.apiKeys,1,+ Add API Key,vi
operations.apiKeys.service,operations.apiKeys,1,Service,vi
operations.apiKeys.keyValue,operations.apiKeys,1,Key Value,vi
operations.apiKeys.expiresAt,operations.apiKeys,1,Expires At,vi
operations.apiKeys.status,operations.apiKeys,1,Status,vi
operations.apiKeys.createdAt,operations.apiKeys,1,Created,vi
operations.apiKeys.actions,operations.apiKeys,1,Actions,vi
operations.apiKeys.active,operations.apiKeys,1,Active,vi
operations.apiKeys.expired,operations.apiKeys,1,Expired,vi
operations.apiKeys.expiringSoon,operations.apiKeys,1,Expiring Soon,vi
operations.apiKeys.test,operations.apiKeys,1,Test,vi
operations.apiKeys.edit,operations.apiKeys,1,Edit,vi
operations.apiKeys.delete,operations.apiKeys,1,Delete,vi
operations.apiKeys.noKeys,operations.apiKeys,1,No API keys registered.,vi
operations.apiKeys.addTitle,operations.apiKeys,1,Add API Key,vi
operations.apiKeys.selectService,operations.apiKeys,1,Select Service,vi
operations.apiKeys.keyPlaceholder,operations.apiKeys,1,Paste your API key here,vi
operations.apiKeys.save,operations.apiKeys,1,???,vi
operations.auto.new900,operations.auto,1, Channels Analyzed. Please confirm the scanned keys.,vi
operations.auto.new901,operations.auto,1,API Key Application,vi
operations.auto.new902,operations.auto,1, items,vi
operations.auto.new903,operations.auto,1,Detected,vi
operations.auto.new904,operations.auto,1,No Key,vi
operations.auto.new905,operations.auto,1,Application Done,vi
operations.auto.gcm8wt,operations.auto,1,Gcm8wt,vi
operations.auto.u7qakb,operations.auto,1,U7qakb,vi
operations.auto.c2r938,operations.auto,1,C2r938,vi
operations.auto.q6pu3l,operations.auto,1,Q6pu3l,vi
operations.auto.0626xl,operations.auto,1,0626xl,vi
operations.auto.0l9bs3,operations.auto,1,0l9bs3,vi
operations.auto.bj1uox,operations.auto,1,Bj1uox,vi
operations.auto.u5v2c8,operations.auto,1,U5v2c8,vi
operations.auto.8wyope,operations.auto,1,8wyope,vi
operations.auto.jerrow,operations.auto,1,Jerrow,vi
operations.auto.5twxk6,operations.auto,1,5twxk6,vi
operations.auto.7cdh5t,operations.auto,1,7cdh5t,vi
operations.auto.unydu6,operations.auto,1,Cafe24,vi
operations.auto.akwt48,operations.auto,1,Akwt48,vi
operations.auto.dtc0k1,operations.auto,1,Dtc0k1,vi
operations.auto.w394fd,operations.auto,1,🏢 Closed Mall / Welfare,vi
operations.auto.ofxnnr,operations.auto,1,Ofxnnr,vi
operations.auto.08tz61,operations.auto,1,Benepia,vi
operations.auto.b46onw,operations.auto,1,B46onw,vi
operations.auto.xwzhme,operations.auto,1,Xwzhme,vi
operations.auto.z7ua1p,operations.auto,1,Z7ua1p,vi
operations.auto.9kmm7q,operations.auto,1,9kmm7q,vi
operations.auto.x00b7n,operations.auto,1,X00b7n,vi
operations.auto.t4ufsx,operations.auto,1,T4ufsx,vi
operations.auto.stfef4,operations.auto,1,Stfef4,vi
operations.auto.zhzra1,operations.auto,1,Zhzra1,vi
operations.auto.bgf8iz,operations.auto,1,Bgf8iz,vi
operations.auto.v3a6z4,operations.auto,1,V3a6z4,vi
operations.auto.4wtmsx,operations.auto,1,📲 Social Media & Content,vi
operations.auto.w86vi6,operations.auto,1,W86vi6,vi
operations.auto.7eowcy,operations.auto,1,7eowcy,vi
operations.auto.yvy7wp,operations.auto,1,Yvy7wp,vi
operations.auto.kqpndx,operations.auto,1,Kqpndx,vi
operations.auto.50d64q,operations.auto,1,50d64q,vi
operations.auto.0utmsq,operations.auto,1,0utmsq,vi
operations.auto.m7d1cm,operations.auto,1,M7d1cm,vi
operations.auto.7i3pt9,operations.auto,1,7i3pt9,vi
operations.auto.3aif0h,operations.auto,1,3aif0h,vi
operations.auto.2z78l4,operations.auto,1,2z78l4,vi
operations.auto.xra4i7,operations.auto,1,Xra4i7,vi
operations.auto.8xheqh,operations.auto,1,8xheqh,vi
operations.auto.i0avx5,operations.auto,1,I0avx5,vi
operations.auto.8jslz0,operations.auto,1,8jslz0,vi
operations.auto.ynyctt,operations.auto,1,Ynyctt,vi
operations.auto.rzmlkl,operations.auto,1,Rzmlkl,vi
operations.auto.9clapm,operations.auto,1,9clapm,vi
operations.auto.r35hhy,operations.auto,1,R35hhy,vi
operations.auto.44dsvf,operations.auto,1,44dsvf,vi
operations.auto.zf1y2s,operations.auto,1,Zf1y2s,vi
operations.auto.015zcn,operations.auto,1,015zcn,vi
operations.auto.xovpin,operations.auto,1,Xovpin,vi
operations.auto.cljj3j,operations.auto,1,Cljj3j,vi
operations.auto.7c2kpa,operations.auto,1,7c2kpa,vi
operations.auto.2gdeh2,operations.auto,1,2gdeh2,vi
operations.auto.6gmwno,operations.auto,1,6gmwno,vi
operations.auto.1fe4yq,operations.auto,1,1fe4yq,vi
operations.auto.k1xv0h,operations.auto,1,K1xv0h,vi
operations.auto.4yo8i3,operations.auto,1,4yo8i3,vi
operations.auto.2fpukf,operations.auto,1,2fpukf,vi
operations.auto.lh2mw5,operations.auto,1,Lh2mw5,vi
operations.auto.r5ukjf,operations.auto,1,R5ukjf,vi
operations.auto.7dgzu5,operations.auto,1,7dgzu5,vi
operations.auto.mcy2ek,operations.auto,1,Mcy2ek,vi
operations.auto.zzv7gz,operations.auto,1,Zzv7gz,vi
operations.auto.va0526,operations.auto,1,Va0526,vi
operations.auto.8awgc0,operations.auto,1,8awgc0,vi
operations.auto.9ujts8,operations.auto,1,9ujts8,vi
operations.auto.0igpad,operations.auto,1,0igpad,vi
operations.auto.g8tg35,operations.auto,1,G8tg35,vi
operations.auto.r5e9fc,operations.auto,1,R5e9fc,vi
operations.auto.laeux0,operations.auto,1,Settlement,vi
operations.auto.xc7v8o,operations.auto,1,Xc7v8o,vi
operations.auto.ktdl83,operations.auto,1,Ktdl83,vi
operations.auto.pkjv7l,operations.auto,1,Pkjv7l,vi
operations.auto.lp6ott,operations.auto,1,Lp6ott,vi
operations.auto.rjo7qo,operations.auto,1,Rjo7qo,vi
operations.auto.sudpqw,operations.auto,1,Sudpqw,vi
operations.auto.nb4gvn,operations.auto,1,Nb4gvn,vi
operations.auto.bglbas,operations.auto,1,Bglbas,vi
operations.auto.zrqhyh,operations.auto,1,Zrqhyh,vi
operations.auto.2b9bun,operations.auto,1,2b9bun,vi
operations.auto.sa6nc8,operations.auto,1,Sa6nc8,vi
operations.auto.9uk2a0,operations.auto,1,9uk2a0,vi
operations.auto.7d8kze,operations.auto,1,7d8kze,vi
operations.auto.pmmmhz,operations.auto,1,Pmmmhz,vi
operations.auto.f0xa25,operations.auto,1,F0xa25,vi
operations.auto.uxu8dh,operations.auto,1,Uxu8dh,vi
operations.auto.6se8l8,operations.auto,1,6se8l8,vi
operations.auto.9zaela,operations.auto,1,9zaela,vi
operations.auto.j0pwc5,operations.auto,1,J0pwc5,vi
operations.auto.jznf9o,operations.auto,1,Jznf9o,vi
operations.auto.j3gdgq,operations.auto,1,J3gdgq,vi
operations.auto.hovbjj,operations.auto,1,Hovbjj,vi
operations.auto.tkoi8u,operations.auto,1,Tkoi8u,vi
operations.auto.ps4hfy,operations.auto,1,Contact,vi
operations.auto.ykf0wv,operations.auto,1,Ykf0wv,vi
operations.auto.gtin56,operations.auto,1,Gtin56,vi
operations.auto.ge067w,operations.auto,1,Ge067w,vi
operations.auto.pw0pi7,operations.auto,1,Pw0pi7,vi
operations.auto.ft8h53,operations.auto,1,Ft8h53,vi
operations.auto.701c7g,operations.auto,1,701c7g,vi
operations.auto.29aghl,operations.auto,1,29aghl,vi
operations.auto.cc2qm0,operations.auto,1,Key Detected,vi
operations.auto.ijvmlz,operations.auto,1,Ijvmlz,vi
operations.auto.jk0s5v,operations.auto,1,Jk0s5v,vi
operations.auto.gzkv91,operations.auto,1,Not Scanned,vi
operations.auto.6zmccp,operations.auto,1,6zmccp,vi
operations.auto.eqn32v,operations.auto,1,Eqn32v,vi
operations.auto.16s2zv,operations.auto,1,16s2zv,vi
operations.auto.krzijk,operations.auto,1,Krzijk,vi
operations.auto.11t2zj,operations.auto,1,⏸ Not Scanned,vi
operations.auto.rpw5ig,operations.auto,1,Rpw5ig,vi
operations.auto.aax6hu,operations.auto,1,Aax6hu,vi
operations.auto.40vixj,operations.auto,1,40vixj,vi
operations.auto.izlkqz,operations.auto,1,Izlkqz,vi
operations.auto.veyvko,operations.auto,1,Veyvko,vi
operations.auto.fprwyv,operations.auto,1,Fprwyv,vi
operations.auto.sdkpt7,operations.auto,1,Sdkpt7,vi
operations.auto.tng2eo,operations.auto,1,Tng2eo,vi
operations.auto.mnmmde,operations.auto,1,Mnmmde,vi
operations.auto.eg4qia,operations.auto,1,Eg4qia,vi
operations.auto.ibhsge,operations.auto,1,Ibhsge,vi
operations.auto.nkk9ux,operations.auto,1,Nkk9ux,vi
operations.auto.xee1o4,operations.auto,1,Xee1o4,vi
operations.auto.peum9f,operations.auto,1,Peum9f,vi
operations.auto.me7deo,operations.auto,1,Me7deo,vi
operations.auto.v2eu9b,operations.auto,1,V2eu9b,vi
operations.auto.jjw1v2,operations.auto,1,Jjw1v2,vi
operations.auto.7x3v8j,operations.auto,1,7x3v8j,vi
operations.auto.tvzrow,operations.auto,1,Tvzrow,vi
operations.auto.ehujwr,operations.auto,1,Ehujwr,vi
operations.auto.heea6f,operations.auto,1,Heea6f,vi
operations.auto.tabsp8,operations.auto,1,Tabsp8,vi
operations.auto.5oyz45,operations.auto,1,5oyz45,vi
operations.auto.p8ra5m,operations.auto,1,P8ra5m,vi
operations.auto.epe971,operations.auto,1,Epe971,vi
operations.auto.nfsmh1,operations.auto,1,Nfsmh1,vi
operations.auto.txu9kw,operations.auto,1,Txu9kw,vi
operations.auto.9p6ucn,operations.auto,1,Japan,vi
operations.auto.ac75p7,operations.auto,1,Ac75p7,vi
operations.auto.uu8cwu,operations.auto,1,Uu8cwu,vi
operations.auto.d60jud,operations.auto,1,D60jud,vi
operations.auto.svbso9,operations.auto,1,Svbso9,vi
operations.auto.g89o6q,operations.auto,1,G89o6q,vi
operations.auto.8fu4v1,operations.auto,1,8fu4v1,vi
operations.auto.6xwuah,operations.auto,1,6xwuah,vi
operations.auto.13f85a,operations.auto,1,13f85a,vi
operations.auto.mgmepv,operations.auto,1,Mgmepv,vi
operations.auto.yfr8lb,operations.auto,1,Yfr8lb,vi
operations.auto.71ijys,operations.auto,1,71ijys,vi
operations.auto.uwwysx,operations.auto,1,Uwwysx,vi
operations.auto.04xbs5,operations.auto,1,04xbs5,vi
operations.auto.b3qru0,operations.auto,1,B3qru0,vi
operations.auto.z7kx77,operations.auto,1,Z7kx77,vi
operations.auto.10vzv1,operations.auto,1,10vzv1,vi
operations.auto.0qntd6,operations.auto,1,0qntd6,vi
operations.auto.s3fgwk,operations.auto,1,S3fgwk,vi
operations.auto.w66p5o,operations.auto,1,W66p5o,vi
operations.auto.wuxyi0,operations.auto,1,Wuxyi0,vi
operations.auto.znud7v,operations.auto,1,Znud7v,vi
operations.auto.2fsv5a,operations.auto,1,2fsv5a,vi
operations.auto.8w5ncj,operations.auto,1,8w5ncj,vi
operations.auto.8kezu3,operations.auto,1,8kezu3,vi
operations.auto.0dge9p,operations.auto,1,0dge9p,vi
operations.auto.n2m798,operations.auto,1,Security Guide,vi
operations.auto.dfumga,operations.auto,1,Dfumga,vi
operations.auto.25smdq,operations.auto,1,25smdq,vi
operations.auto.gjra61,operations.auto,1,Gjra61,vi
operations.auto.mi7ool,operations.auto,1,Mi7ool,vi
operations.auto.e7chl6,operations.auto,1,E7chl6,vi
operations.auto.2jw234,operations.auto,1,2jw234,vi
operations.auto.swwa95,operations.auto,1,Swwa95,vi
operations.auto.mzr83u,operations.auto,1,Mzr83u,vi
operations.auto.gckxb4,operations.auto,1,Gckxb4,vi
operations.auto.8bh6tu,operations.auto,1,8bh6tu,vi
operations.auto.zh1qxk,operations.auto,1,Zh1qxk,vi
operations.auto.5ugkrf,operations.auto,1,5ugkrf,vi
operations.auto.w3od4h,operations.auto,1,W3od4h,vi
operations.auto.bqxgxj,operations.auto,1,Bqxgxj,vi
operations.auto.qkkmnp,operations.auto,1,Qkkmnp,vi
operations.auto.w5qgaw,operations.auto,1,W5qgaw,vi
operations.auto.tb5fnf,operations.auto,1,Tb5fnf,vi
operations.auto.yxgb6h,operations.auto,1,Yxgb6h,vi
operations.auto.9plavm,operations.auto,1,9plavm,vi
operations.auto.tte7ij,operations.auto,1,Tte7ij,vi
operations.auto.34an2u,operations.auto,1,34an2u,vi
operations.auto.hfcznv,operations.auto,1,Hfcznv,vi
operations.auto.6odutv,operations.auto,1,6odutv,vi
operations.auto.ps1rbq,operations.auto,1,Ps1rbq,vi
operations.auto.ga42ac,operations.auto,1,Ga42ac,vi
operations.auto.g490mm,operations.auto,1,G490mm,vi
operations.auto.ea765n,operations.auto,1,Ea765n,vi
operations.auto.qkwef8,operations.auto,1,Qkwef8,vi
operations.auto.3ck4pc,operations.auto,1,3ck4pc,vi
operations.auto.c3fs0f,operations.auto,1,C3fs0f,vi
operations.auto.nzwqg9,operations.auto,1,Nzwqg9,vi
operations.auto.h53dub,operations.auto,1,H53dub,vi
operations.auto.h0jnqu,operations.auto,1,H0jnqu,vi
operations.auto.eiyn3w,operations.auto,1,Eiyn3w,vi
operations.auto.0ywsne,operations.auto,1,0ywsne,vi
operations.auto.imx43v,operations.auto,1,Imx43v,vi
operations.auto.9cpaci,operations.auto,1,9cpaci,vi
operations.auto.uq20z5,operations.auto,1,Uq20z5,vi
operations.auto.2hnb5b,operations.auto,1,2hnb5b,vi
operations.auto.4ndk1j,operations.auto,1,4ndk1j,vi
operations.auto.l36ov9,operations.auto,1,L36ov9,vi
operations.auto.2it6i0,operations.auto,1,2it6i0,vi
operations.auto.ra8479,operations.auto,1,Ra8479,vi
operations.auto.ejm0pv,operations.auto,1,Ejm0pv,vi
operations.auto.wynyfz,operations.auto,1,Wynyfz,vi
operations.auto.xnh74m,operations.auto,1,Xnh74m,vi
operations.auto.z8x5tf,operations.auto,1,Z8x5tf,vi
operations.auto.dtybkd,operations.auto,1,Dtybkd,vi
operations.auto.tsl7hq,operations.auto,1,Tsl7hq,vi
operations.auto.bejuou,operations.auto,1,Bejuou,vi
operations.auto.cfwn37,operations.auto,1,Cfwn37,vi
operations.auto.fdz98u,operations.auto,1,Fdz98u,vi
operations.auto.3x3snf,operations.auto,1,3x3snf,vi
operations.auto.9eok3n,operations.auto,1,9eok3n,vi
operations.auto.cq8w8h,operations.auto,1,Cq8w8h,vi
operations.auto.z8sx81,operations.auto,1,Z8sx81,vi
operations.auto.a14086,operations.auto,1,A14086,vi
operations.auto.74kh59,operations.auto,1,74kh59,vi
operations.auto.xoo6im,operations.auto,1,Xoo6im,vi
operations.auto.o98iq1,operations.auto,1,O98iq1,vi
operations.auto.r45lkr,operations.auto,1,R45lkr,vi
operations.auto.b1kvdo,operations.auto,1,B1kvdo,vi
operations.auto.5u3680,operations.auto,1,5u3680,vi
operations.auto.f3f04y,operations.auto,1,F3f04y,vi
operations.auto.knivsl,operations.auto,1,Knivsl,vi
operations.auto.c6d6pj,operations.auto,1,C6d6pj,vi
operations.auto.p4p4bc,operations.auto,1,P4p4bc,vi
operations.auto.amsa9k,operations.auto,1,Amsa9k,vi
operations.auto.a99eaj,operations.auto,1,A99eaj,vi
operations.auto.ze6yi8,operations.auto,1,Ze6yi8,vi
operations.auto.vvzm41,operations.auto,1,Vvzm41,vi
operations.auto.k2qk5x,operations.auto,1,K2qk5x,vi
operations.auto.mqr1yb,operations.auto,1,Mqr1yb,vi
operations.auto.dkrli8,operations.auto,1,Dkrli8,vi
operations.auto.l2spnk,operations.auto,1,L2spnk,vi
operations.auto.xfucnv,operations.auto,1,Xfucnv,vi
operations.auto.52g89l,operations.auto,1,52g89l,vi
operations.auto.9ojkb5,operations.auto,1,9ojkb5,vi
operations.auto.451tyx,operations.auto,1,451tyx,vi
operations.auto.event_empty,operations.auto,1,Event empty,vi
operations.auto.pprh01,operations.auto,1,Pprh01,vi
operations.auto.7kne9i,operations.auto,1,7kne9i,vi
operations.auto.rytgjs,operations.auto,1,Rytgjs,vi
operations.auto.m8wl6v,operations.auto,1,M8wl6v,vi
operations.auto.sn3xbe,operations.auto,1,Sn3xbe,vi
operations.auto.5rbky2,operations.auto,1,5rbky2,vi
operations.auto.pw7qil,operations.auto,1,Pw7qil,vi
operations.auto.bchlcp,operations.auto,1,Bchlcp,vi
operations.auto.cox1g4,operations.auto,1,Cox1g4,vi
operations.auto.278rrt,operations.auto,1,278rrt,vi
operations.auto.48uyea,operations.auto,1,48uyea,vi
operations.auto.5n9f5p,operations.auto,1,5n9f5p,vi
operations.auto.6z1v6b,operations.auto,1,6z1v6b,vi
operations.auto.5uje4r,operations.auto,1,5uje4r,vi
operations.auto.wdhsz1,operations.auto,1,Wdhsz1,vi
operations.auto.y7avh5,operations.auto,1,Y7avh5,vi
operations.auto.mlfykp,operations.auto,1,Mlfykp,vi
operations.auto.a7fodt,operations.auto,1,A7fodt,vi
operations.auto.mk0dsg,operations.auto,1,Mk0dsg,vi
operations.auto.g8r09m,operations.auto,1,G8r09m,vi
operations.auto.vgs487,operations.auto,1,Vgs487,vi
operations.auto.a2g2s6,operations.auto,1,A2g2s6,vi
operations.auto.json_err,operations.auto,1,Json err,vi
operations.auto.not_arr,operations.auto,1,Not arr,vi
operations.auto.sa27lc,operations.auto,1,Sa27lc,vi
operations.auto.0ipu9q,operations.auto,1,0ipu9q,vi
operations.auto.mr789w,operations.auto,1,Mr789w,vi
operations.auto.0iy7a9,operations.auto,1,0iy7a9,vi
operations.auto.sc6npu,operations.auto,1,Sc6npu,vi
operations.auto.9dvczd,operations.auto,1,9dvczd,vi
operations.auto.opre0m,operations.auto,1,Opre0m,vi
operations.auto.gv4r0c,operations.auto,1,Gv4r0c,vi
operations.auto.frgeo3,operations.auto,1,Frgeo3,vi
operations.auto.supil9,operations.auto,1,Supil9,vi
operations.auto.1wmipx,operations.auto,1,1wmipx,vi
operations.auto.27h59f,operations.auto,1,27h59f,vi
operations.auto.50hsuy,operations.auto,1,50hsuy,vi
operations.auto.097xk9,operations.auto,1,097xk9,vi
operations.auto.q8styk,operations.auto,1,Q8styk,vi
operations.auto.limqwg,operations.auto,1,Limqwg,vi
operations.auto.w4sb94,operations.auto,1,W4sb94,vi
operations.auto.dh4f1z,operations.auto,1,Dh4f1z,vi
operations.auto.ondgbc,operations.auto,1,Ondgbc,vi
operations.auto.4fmodr,operations.auto,1,4fmodr,vi
operations.auto.iqdzrx,operations.auto,1,Iqdzrx,vi
operations.auto.85bevl,operations.auto,1,85bevl,vi
operations.auto.tytk85,operations.auto,1,Tytk85,vi
operations.auto.r6zynz,operations.auto,1,R6zynz,vi
operations.auto.6w20f2,operations.auto,1,6w20f2,vi
operations.auto.qce5y9,operations.auto,1,Qce5y9,vi
operations.auto.rytfcq,operations.auto,1,Rytfcq,vi
operations.auto.ctzbj7,operations.auto,1,Ctzbj7,vi
operations.auto.kq3p3v,operations.auto,1,Kq3p3v,vi
operations.auto.cwwnes,operations.auto,1,Cwwnes,vi
operations.auto.et8d60,operations.auto,1,Et8d60,vi
operations.auto.wf16yz,operations.auto,1,Wf16yz,vi
operations.auto.0f6cwr,operations.auto,1,0f6cwr,vi
operations.auto.cm1t1o,operations.auto,1,Cm1t1o,vi
operations.auto.zwl4qm,operations.auto,1,Zwl4qm,vi
operations.auto.80sn2d,operations.auto,1,80sn2d,vi
operations.auto.112s5b,operations.auto,1,112s5b,vi
operations.auto.2za51t,operations.auto,1,2za51t,vi
operations.auto.r4s8k3,operations.auto,1,R4s8k3,vi
operations.auto.k26xiq,operations.auto,1,K26xiq,vi
operations.auto.eo8zzk,operations.auto,1,Eo8zzk,vi
operations.auto.s8ql8c,operations.auto,1,S8ql8c,vi
operations.auto.kzbeb5,operations.auto,1,Kzbeb5,vi
operations.auto.o0xohs,operations.auto,1,O0xohs,vi
operations.marketing.home,operations.marketing,1,??,vi
operations.marketing.dashboard,operations.marketing,1,Unified Dashboard,vi
operations.marketing.rollup,operations.marketing,1,Rollup View,vi
operations.marketing.aiMarketing,operations.marketing,1,🚀 AI Marketing Automation,vi
operations.marketing.autoMarketing,operations.marketing,1,AI Strategy Generator,vi
operations.marketing.aiMarketingHub,operations.marketing,1,AI Communication,vi
operations.marketing.campaignManager,operations.marketing,1,Campaign Manager,vi
operations.marketing.journeyBuilder,operations.marketing,1,Journey Builder,vi
operations.marketing.aiRecommend,operations.marketing,1,AI Instant Recommendations,vi
operations.marketing.adAnalytics,operations.marketing,1,Ad & Channel Analytics,vi
operations.marketing.adPerformance,operations.marketing,1,Ad Performance,vi
operations.marketing.budgetTracker,operations.marketing,1,Budget Tracker,vi
operations.marketing.accountPerformance,operations.marketing,1,Account Performance,vi
operations.marketing.attribution,operations.marketing,1,Attribution,vi
operations.marketing.channelKpi,operations.marketing,1,Channel KPI,vi
operations.marketing.graphScore,operations.marketing,1,Graph Score,vi
operations.marketing.crm,operations.marketing,1,Customer · CRM,vi
operations.marketing.crmMain,operations.marketing,1,Customer CRM + AI Segment,vi
operations.marketing.kakaoChannel,operations.marketing,1,Kakao Channel,vi
operations.marketing.emailMarketing,operations.marketing,1,Email + A/B Test,vi
operations.marketing.influencer,operations.marketing,1,Influencer,vi
operations.marketing.reviewsUgc,operations.marketing,1,Reviews & UGC Analysis,vi
operations.marketing.webPopup,operations.marketing,1,Web Popup,vi
operations.marketing.commerce,operations.marketing,1,Commerce & Settlement,vi
operations.marketing.omniChannel,operations.marketing,1,Omni-Channel,vi
operations.marketing.catalog,operations.marketing,1,Product Catalog,vi
operations.marketing.orderHub,operations.marketing,1,Order Hub,vi
operations.marketing.wms,operations.marketing,1,WMS Inventory,vi
operations.marketing.priceOpt,operations.marketing,1,Price Optimization,vi
operations.marketing.supplyChain,operations.marketing,1,Supply Chain Visibility,vi
operations.marketing.returnsPortal,operations.marketing,1,Returns Automation Portal,vi
operations.marketing.analytics,operations.marketing,1,Analytics,vi
operations.marketing.performanceHub,operations.marketing,1,Performance Hub,vi
operations.marketing.reportBuilder,operations.marketing,1,Report Builder,vi
operations.marketing.colCtr,operations.marketing,1,CTR%,vi
operations.marketing.colConv,operations.marketing,1,Conversions,vi
operations.marketing.sidebarAlertCount,operations.marketing,1,13 Alerts,vi
operations.marketing.sidebarCampaignActive,operations.marketing,1,🟢 {{n}} chiến dịch hoạt động,vi
operations.marketing.sidebarUpgrade,operations.marketing,1,Nâng cấp,vi
operations.marketing.sidebarLogout,operations.marketing,1,Exit  & Logout,vi
operations.marketing.upgradalTitle,operations.marketing,1,Pro Plan Exclusive,vi
operations.marketing.upgradalDesc,operations.marketing,1,"This is a powerful enterprise feature available in the paid plan.
Upgrade to Pro",vi
operations.marketing.upgradalClose,operations.marketing,1,Close,vi
